order_item_sk,order_item_id,order_id,order_date_sk,customer_sk,product_sk,channel_sk,store_sk,billing_address_sk,shipping_address_sk,status,currency_code,quantity,unit_price,discount_amount,gross_amount,net_amount,subtotal,tax_amount,shipping_fee,total_amount
13765,5000013764,1000010238,0,46,2,1,0,2256,2070,PAID,ARS,2,13500.0,0.0,27000.0,27000.0,40500.0,8505.0,900.0,49905.0
13766,5000013765,1000010239,0,924,2,2,3,954,3,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,70200.0,14742.0,0.0,84942.0
13767,5000013766,1000010239,0,924,1,2,3,954,3,FULFILLED,ARS,2,12600.0,0.0,25200.0,25200.0,70200.0,14742.0,0.0,84942.0
13768,5000013767,1000010240,0,168,2,1,0,383,471,PAID,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,0.0,53361.0
13769,5000013768,1000010241,0,1117,1,2,3,928,3,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,55080.0,11566.8,0.0,66646.8
13770,5000013769,1000010241,0,1117,1,2,3,928,3,FULFILLED,ARS,2,12600.0,2520.0,25200.0,22680.0,55080.0,11566.8,0.0,66646.8
13771,5000013770,1000010242,0,658,1,1,0,744,876,FULFILLED,ARS,2,10800.0,0.0,21600.0,21600.0,21600.0,4536.0,0.0,26136.0
13772,5000013771,1000010243,0,98,1,1,0,456,2425,REFUNDED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,1200.0,14994.0
13773,5000013772,1000010244,0,942,2,1,0,2553,2592,CANCELLED,ARS,1,15750.0,0.0,15750.0,15750.0,31185.0,6548.85,0.0,37733.85
13774,5000013773,1000010244,0,942,2,1,0,2553,2592,CANCELLED,ARS,1,15750.0,315.0,15750.0,15435.0,31185.0,6548.85,0.0,37733.85
13775,5000013774,1000010245,0,376,2,1,0,2418,1481,CANCELLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,900.0,18142.5
13776,5000013775,1000010246,0,401,2,1,0,1385,583,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,900.0,49905.0
13777,5000013776,1000010247,0,1477,2,1,0,2244,3122,FULFILLED,ARS,3,16500.0,2475.0,49500.0,47025.0,47025.0,9875.25,1200.0,58100.25
13778,5000013777,1000010248,0,1124,1,1,0,2143,2302,REFUNDED,ARS,2,12000.0,1200.0,24000.0,22800.0,34200.0,7182.0,900.0,42282.0
13779,5000013778,1000010248,0,1124,1,1,0,2143,2302,REFUNDED,ARS,1,12000.0,600.0,12000.0,11400.0,34200.0,7182.0,900.0,42282.0
13780,5000013779,1000010249,0,446,2,1,0,1828,2457,FULFILLED,ARS,1,15750.0,1575.0,15750.0,14175.0,14175.0,2976.75,1200.0,18351.75
13781,5000013780,1000010250,0,1106,1,2,2,408,2,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,0.0,13068.0
13782,5000013781,1000010251,0,1182,1,2,3,1502,3,REFUNDED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
13783,5000013782,1000010252,0,1433,2,1,0,1399,2294,FULFILLED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
13784,5000013783,1000010253,0,298,1,2,3,1768,3,REFUNDED,ARS,1,13200.0,264.0,13200.0,12936.0,52536.0,11032.56,0.0,63568.56
13785,5000013784,1000010253,0,298,1,2,3,1768,3,REFUNDED,ARS,3,13200.0,0.0,39600.0,39600.0,52536.0,11032.56,0.0,63568.56
13786,5000013785,1000010254,0,580,1,2,2,1168,2,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
13787,5000013786,1000010255,0,878,2,2,2,2573,2,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,26220.0,5506.2,0.0,31726.2
13788,5000013787,1000010255,0,878,1,2,2,2573,2,FULFILLED,ARS,1,12600.0,630.0,12600.0,11970.0,26220.0,5506.2,0.0,31726.2
13789,5000013788,1000010256,0,671,2,1,0,3197,2289,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,1200.0,19350.0
13790,5000013789,1000010257,0,542,2,2,3,1262,3,FULFILLED,ARS,1,13500.0,0.0,13500.0,13500.0,13500.0,2835.0,0.0,16335.0
13791,5000013790,1000010258,0,215,1,1,0,557,494,FULFILLED,ARS,1,12000.0,0.0,12000.0,12000.0,12000.0,2520.0,900.0,15420.0
13792,5000013791,1000010259,0,69,2,1,0,2141,2902,CREATED,ARS,1,16500.0,0.0,16500.0,16500.0,16500.0,3465.0,900.0,20865.0
13793,5000013792,1000010260,0,1414,1,2,3,2913,3,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,54000.0,11340.0,0.0,65340.0
13794,5000013793,1000010260,0,1414,1,2,3,2913,3,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,54000.0,11340.0,0.0,65340.0
13795,5000013794,1000010261,0,335,2,1,0,1834,3159,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,1500.0,18742.5
13796,5000013795,1000010262,0,436,1,2,4,1271,4,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,34200.0,7182.0,0.0,41382.0
13797,5000013796,1000010263,0,1309,2,1,0,1571,2422,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,900.0,54261.0
13798,5000013797,1000010264,0,1085,2,2,4,1799,4,CANCELLED,ARS,2,15750.0,630.0,31500.0,30870.0,30870.0,6482.7,0.0,37352.7
13799,5000013798,1000010265,0,504,2,1,0,425,2201,PAID,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,900.0,35385.0
13800,5000013799,1000010266,0,12,2,1,0,104,928,FULFILLED,ARS,3,13500.0,0.0,40500.0,40500.0,40500.0,8505.0,1200.0,50205.0
13801,5000013800,1000010267,0,545,1,2,1,980,1,PAID,ARS,3,13200.0,792.0,39600.0,38808.0,38808.0,8149.68,0.0,46957.68
13802,5000013801,1000010268,0,162,1,1,0,220,3135,FULFILLED,ARS,1,13200.0,660.0,13200.0,12540.0,12540.0,2633.4,900.0,16073.4
13803,5000013802,1000010269,0,1399,2,1,0,0,203,FULFILLED,ARS,3,13500.0,810.0,40500.0,39690.0,54390.0,11421.9,1200.0,67011.9
13804,5000013803,1000010269,0,1399,2,1,0,0,203,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,54390.0,11421.9,1200.0,67011.9
13805,5000013804,1000010270,0,1309,1,1,0,2870,480,PAID,ARS,2,12000.0,1200.0,24000.0,22800.0,22800.0,4788.0,0.0,27588.0
13806,5000013805,1000010271,0,1381,2,1,0,2280,2012,PAID,ARS,3,15000.0,4500.0,45000.0,40500.0,40500.0,8505.0,900.0,49905.0
13807,5000013806,1000010272,0,662,1,1,0,1905,622,PAID,ARS,2,12000.0,480.0,24000.0,23520.0,37020.0,7774.2,900.0,45694.2
13808,5000013807,1000010272,0,662,2,1,0,1905,622,PAID,ARS,1,15000.0,1500.0,15000.0,13500.0,37020.0,7774.2,900.0,45694.2
13809,5000013808,1000010273,0,799,2,1,0,2357,2812,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,900.0,37200.0
13810,5000013809,1000010274,0,737,2,1,0,0,2910,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,41160.0,8643.6,1500.0,51303.6
13811,5000013810,1000010274,0,737,1,1,0,0,2910,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,41160.0,8643.6,1500.0,51303.6
13812,5000013811,1000010275,0,1124,1,1,0,2823,1034,FULFILLED,ARS,2,13200.0,0.0,26400.0,26400.0,26400.0,5544.0,900.0,32844.0
13813,5000013812,1000010276,0,452,1,1,0,1243,1565,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,900.0,27036.0
13814,5000013813,1000010277,0,599,1,1,0,1436,445,PAID,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,1500.0,44188.8
13815,5000013814,1000010278,0,1122,1,1,0,2328,951,FULFILLED,ARS,1,10800.0,540.0,10800.0,10260.0,10260.0,2154.6,900.0,13314.6
13816,5000013815,1000010279,0,94,1,2,3,2804,3,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,55500.0,11655.0,0.0,67155.0
13817,5000013816,1000010279,0,94,2,2,3,2804,3,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,55500.0,11655.0,0.0,67155.0
13818,5000013817,1000010280,0,1368,2,2,3,1955,3,FULFILLED,ARS,1,16500.0,825.0,16500.0,15675.0,15675.0,3291.75,0.0,18966.75
13819,5000013818,1000010281,0,1247,1,1,0,885,2116,CANCELLED,ARS,3,12600.0,0.0,37800.0,37800.0,37800.0,7938.0,0.0,45738.0
13820,5000013819,1000010282,0,65,2,2,4,460,4,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
13821,5000013820,1000010283,0,1182,1,2,1,3023,1,FULFILLED,ARS,2,13200.0,2640.0,26400.0,23760.0,23760.0,4989.6,0.0,28749.6
13822,5000013821,1000010284,0,833,1,1,0,0,1340,REFUNDED,ARS,1,12000.0,600.0,12000.0,11400.0,47400.0,9954.0,1200.0,58554.0
13823,5000013822,1000010284,0,833,1,1,0,0,1340,REFUNDED,ARS,3,12000.0,0.0,36000.0,36000.0,47400.0,9954.0,1200.0,58554.0
13824,5000013823,1000010285,0,41,1,1,0,1763,2962,CANCELLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
13825,5000013824,1000010286,0,217,1,2,3,250,3,PAID,ARS,2,12000.0,480.0,24000.0,23520.0,49392.0,10372.32,0.0,59764.32
13826,5000013825,1000010286,0,217,1,2,3,250,3,PAID,ARS,2,13200.0,528.0,26400.0,25872.0,49392.0,10372.32,0.0,59764.32
13827,5000013826,1000010287,0,479,1,2,3,1822,3,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
13828,5000013827,1000010288,0,1295,1,2,1,0,1,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
13829,5000013828,1000010289,0,644,2,2,4,0,4,FULFILLED,ARS,2,16500.0,0.0,33000.0,33000.0,33000.0,6930.0,0.0,39930.0
13830,5000013829,1000010290,0,1355,2,1,0,3190,2702,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,1500.0,19650.0
13831,5000013830,1000010291,0,1193,2,2,4,1109,4,FULFILLED,ARS,1,16500.0,330.0,16500.0,16170.0,16170.0,3395.7,0.0,19565.7
13832,5000013831,1000010292,0,324,1,1,0,3163,1393,FULFILLED,ARS,2,10800.0,1080.0,21600.0,20520.0,20520.0,4309.2,0.0,24829.2
13833,5000013832,1000010293,0,503,2,1,0,384,2425,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,14700.0,3087.0,0.0,17787.0
13834,5000013833,1000010294,0,455,1,1,0,2695,2271,CANCELLED,ARS,3,10800.0,1620.0,32400.0,30780.0,51948.0,10909.08,1200.0,64057.08
13835,5000013834,1000010294,0,455,1,1,0,2695,2271,CANCELLED,ARS,2,10800.0,432.0,21600.0,21168.0,51948.0,10909.08,1200.0,64057.08
13836,5000013835,1000010295,0,1072,2,1,0,1529,2401,CANCELLED,ARS,2,15000.0,0.0,30000.0,30000.0,60000.0,12600.0,1200.0,73800.0
13837,5000013836,1000010295,0,1072,2,1,0,1529,2401,CANCELLED,ARS,2,15000.0,0.0,30000.0,30000.0,60000.0,12600.0,1200.0,73800.0
13838,5000013837,1000010296,0,351,1,1,0,0,648,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,1200.0,14994.0
13839,5000013838,1000010297,0,175,2,1,0,2029,2315,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,0.0,36300.0
13840,5000013839,1000010298,0,1174,1,1,0,2932,2693,FULFILLED,ARS,2,13200.0,2640.0,26400.0,23760.0,23760.0,4989.6,1200.0,29949.6
13841,5000013840,1000010299,0,1182,2,1,0,0,1608,FULFILLED,ARS,3,13500.0,4050.0,40500.0,36450.0,36450.0,7654.5,1500.0,45604.5
13842,5000013841,1000010300,0,75,2,2,3,1351,3,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,89100.0,18711.0,0.0,107811.0
13843,5000013842,1000010300,0,75,2,2,3,1351,3,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,89100.0,18711.0,0.0,107811.0
13844,5000013843,1000010301,0,846,1,2,4,1878,4,PAID,ARS,3,12000.0,3600.0,36000.0,32400.0,32400.0,6804.0,0.0,39204.0
13845,5000013844,1000010302,0,855,2,2,1,0,1,FULFILLED,ARS,2,16500.0,0.0,33000.0,33000.0,67200.0,14112.0,0.0,81312.0
13846,5000013845,1000010302,0,855,1,2,1,0,1,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,67200.0,14112.0,0.0,81312.0
13847,5000013846,1000010303,0,1424,1,1,0,729,1056,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,1200.0,43888.8
13848,5000013847,1000010304,0,18,1,2,4,564,4,FULFILLED,ARS,2,10800.0,1080.0,21600.0,20520.0,42120.0,8845.2,0.0,50965.2
13849,5000013848,1000010304,0,18,1,2,4,564,4,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,42120.0,8845.2,0.0,50965.2
13850,5000013849,1000010305,0,797,2,1,0,2243,1169,FULFILLED,ARS,1,16500.0,825.0,16500.0,15675.0,15675.0,3291.75,1500.0,20466.75
13851,5000013850,1000010306,0,234,1,1,0,1178,1591,PAID,ARS,2,12000.0,2400.0,24000.0,21600.0,45600.0,9576.0,0.0,55176.0
13852,5000013851,1000010306,0,234,1,1,0,1178,1591,PAID,ARS,2,12000.0,0.0,24000.0,24000.0,45600.0,9576.0,0.0,55176.0
13853,5000013852,1000010307,0,921,2,2,4,3101,4,FULFILLED,ARS,1,15000.0,1500.0,15000.0,13500.0,35100.0,7371.0,0.0,42471.0
13854,5000013853,1000010307,0,921,1,2,4,3101,4,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,35100.0,7371.0,0.0,42471.0
13855,5000013854,1000010308,0,1293,1,1,0,1279,2568,FULFILLED,ARS,2,10800.0,1080.0,21600.0,20520.0,20520.0,4309.2,900.0,25729.2
13856,5000013855,1000010309,0,78,1,1,0,81,2719,FULFILLED,ARS,3,10800.0,3240.0,32400.0,29160.0,29160.0,6123.6,900.0,36183.6
13857,5000013856,1000010310,0,970,1,2,2,294,2,FULFILLED,ARS,1,10800.0,1080.0,10800.0,9720.0,9720.0,2041.2,0.0,11761.2
13858,5000013857,1000010311,0,27,2,2,1,868,1,FULFILLED,ARS,2,15750.0,3150.0,31500.0,28350.0,28350.0,5953.5,0.0,34303.5
13859,5000013858,1000010312,0,965,1,1,0,2738,2964,FULFILLED,ARS,3,12600.0,1890.0,37800.0,35910.0,35910.0,7541.1,1200.0,44651.1
13860,5000013859,1000010313,0,1463,2,1,0,0,1188,FULFILLED,ARS,2,15750.0,3150.0,31500.0,28350.0,55350.0,11623.5,1200.0,68173.5
13861,5000013860,1000010313,0,1463,2,1,0,0,1188,FULFILLED,ARS,2,13500.0,0.0,27000.0,27000.0,55350.0,11623.5,1200.0,68173.5
13862,5000013861,1000010314,0,330,1,1,0,734,2302,FULFILLED,ARS,2,12000.0,1200.0,24000.0,22800.0,54300.0,11403.0,900.0,66603.0
13863,5000013862,1000010314,0,330,2,1,0,734,2302,FULFILLED,ARS,2,15750.0,0.0,31500.0,31500.0,54300.0,11403.0,900.0,66603.0
13864,5000013863,1000010315,0,57,1,2,4,280,4,PAID,ARS,1,12600.0,630.0,12600.0,11970.0,77520.0,16279.2,0.0,93799.2
13865,5000013864,1000010315,0,57,1,2,4,280,4,PAID,ARS,2,12000.0,1200.0,24000.0,22800.0,77520.0,16279.2,0.0,93799.2
13866,5000013865,1000010315,0,57,2,2,4,280,4,PAID,ARS,3,15000.0,2250.0,45000.0,42750.0,77520.0,16279.2,0.0,93799.2
13867,5000013866,1000010316,0,538,1,1,0,1200,79,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,53400.0,11214.0,900.0,65514.0
13868,5000013867,1000010316,0,538,2,1,0,1200,79,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,53400.0,11214.0,900.0,65514.0
13869,5000013868,1000010316,0,538,2,1,0,1200,79,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,53400.0,11214.0,900.0,65514.0
13870,5000013869,1000010317,0,695,1,2,1,470,1,PAID,ARS,1,12000.0,1200.0,12000.0,10800.0,10800.0,2268.0,0.0,13068.0
13871,5000013870,1000010318,0,948,1,1,0,1044,1649,CANCELLED,ARS,1,10800.0,540.0,10800.0,10260.0,50760.0,10659.6,900.0,62319.6
13872,5000013871,1000010318,0,948,2,1,0,1044,1649,CANCELLED,ARS,3,15000.0,4500.0,45000.0,40500.0,50760.0,10659.6,900.0,62319.6
13873,5000013872,1000010319,0,39,1,2,3,1516,3,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
13874,5000013873,1000010320,0,472,2,1,0,155,1279,FULFILLED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,1200.0,35685.0
13875,5000013874,1000010321,0,1347,2,2,3,2350,3,REFUNDED,ARS,2,13500.0,540.0,27000.0,26460.0,49260.0,10344.6,0.0,59604.6
13876,5000013875,1000010321,0,1347,1,2,3,2350,3,REFUNDED,ARS,2,12000.0,1200.0,24000.0,22800.0,49260.0,10344.6,0.0,59604.6
13877,5000013876,1000010322,0,582,1,2,2,1363,2,PAID,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,0.0,26136.0
13878,5000013877,1000010323,0,271,1,1,0,213,1500,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
13879,5000013878,1000010324,0,87,1,1,0,2695,1888,FULFILLED,ARS,3,10800.0,648.0,32400.0,31752.0,56448.0,11854.08,900.0,69202.08
13880,5000013879,1000010324,0,87,1,1,0,2695,1888,FULFILLED,ARS,2,12600.0,504.0,25200.0,24696.0,56448.0,11854.08,900.0,69202.08
13881,5000013880,1000010325,0,1150,1,1,0,3006,462,FULFILLED,ARS,3,12600.0,3780.0,37800.0,34020.0,34020.0,7144.2,900.0,42064.2
13882,5000013881,1000010326,0,1298,2,2,1,588,1,FULFILLED,ARS,1,15000.0,0.0,15000.0,15000.0,15000.0,3150.0,0.0,18150.0
13883,5000013882,1000010327,0,115,2,1,0,0,2700,FULFILLED,ARS,1,15000.0,750.0,15000.0,14250.0,14250.0,2992.5,900.0,18142.5
13884,5000013883,1000010328,0,672,2,1,0,1710,40,FULFILLED,ARS,2,15000.0,0.0,30000.0,30000.0,30000.0,6300.0,1500.0,37800.0
13885,5000013884,1000010329,0,1379,1,1,0,770,2213,FULFILLED,ARS,3,12000.0,1800.0,36000.0,34200.0,58896.0,12368.16,1200.0,72464.16
13886,5000013885,1000010329,0,1379,1,1,0,770,2213,FULFILLED,ARS,2,12600.0,504.0,25200.0,24696.0,58896.0,12368.16,1200.0,72464.16
13887,5000013886,1000010330,0,956,1,1,0,2862,2639,FULFILLED,ARS,1,10800.0,0.0,10800.0,10800.0,64368.0,13517.28,1500.0,79385.28
13888,5000013887,1000010330,0,956,1,1,0,2862,2639,FULFILLED,ARS,2,10800.0,432.0,21600.0,21168.0,64368.0,13517.28,1500.0,79385.28
13889,5000013888,1000010330,0,956,1,1,0,2862,2639,FULFILLED,ARS,3,10800.0,0.0,32400.0,32400.0,64368.0,13517.28,1500.0,79385.28
13890,5000013889,1000010331,0,1177,1,2,1,0,1,FULFILLED,ARS,1,12000.0,240.0,12000.0,11760.0,11760.0,2469.6,0.0,14229.6
13891,5000013890,1000010332,0,476,1,2,4,2542,4,PAID,ARS,3,12000.0,1800.0,36000.0,34200.0,45000.0,9450.0,0.0,54450.0
13892,5000013891,1000010332,0,476,1,2,4,2542,4,PAID,ARS,1,12000.0,1200.0,12000.0,10800.0,45000.0,9450.0,0.0,54450.0
13893,5000013892,1000010333,0,1393,2,1,0,386,45,FULFILLED,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,1500.0,37074.0
13894,5000013893,1000010334,0,311,2,2,1,3108,1,FULFILLED,ARS,2,15750.0,630.0,31500.0,30870.0,30870.0,6482.7,0.0,37352.7
13895,5000013894,1000010335,0,546,2,2,1,1485,1,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,87300.0,18333.0,0.0,105633.0
13896,5000013895,1000010335,0,546,1,2,1,1485,1,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,87300.0,18333.0,0.0,105633.0
13897,5000013896,1000010335,0,546,1,2,1,1485,1,FULFILLED,ARS,1,12000.0,1200.0,12000.0,10800.0,87300.0,18333.0,0.0,105633.0
13898,5000013897,1000010336,0,187,1,1,0,2852,664,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,60000.0,12600.0,1200.0,73800.0
13899,5000013898,1000010336,0,187,1,1,0,2852,664,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,60000.0,12600.0,1200.0,73800.0
13900,5000013899,1000010337,0,515,1,2,4,2535,4,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,23520.0,4939.2,0.0,28459.2
13901,5000013900,1000010338,0,641,1,2,4,1712,4,FULFILLED,ARS,1,12000.0,600.0,12000.0,11400.0,11400.0,2394.0,0.0,13794.0
13902,5000013901,1000010339,0,1169,1,1,0,2898,2880,FULFILLED,ARS,2,12600.0,504.0,25200.0,24696.0,24696.0,5186.16,900.0,30782.16
13903,5000013902,1000010340,0,459,1,2,4,1850,4,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
13904,5000013903,1000010341,0,190,1,1,0,295,1408,PAID,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,1200.0,44760.0
13905,5000013904,1000010342,0,781,1,1,0,2110,1414,FULFILLED,ARS,2,12000.0,2400.0,24000.0,21600.0,21600.0,4536.0,1500.0,27636.0
13906,5000013905,1000010343,0,581,1,2,1,331,1,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,64800.0,13608.0,0.0,78408.0
13907,5000013906,1000010343,0,581,1,2,1,331,1,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,64800.0,13608.0,0.0,78408.0
13908,5000013907,1000010344,0,1105,2,1,0,1953,1496,FULFILLED,ARS,3,15000.0,4500.0,45000.0,40500.0,120780.0,25363.8,900.0,147043.8
13909,5000013908,1000010344,0,1105,1,1,0,1953,1496,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,120780.0,25363.8,900.0,147043.8
13910,5000013909,1000010344,0,1105,2,1,0,1953,1496,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,120780.0,25363.8,900.0,147043.8
13911,5000013910,1000010345,0,1144,2,1,0,917,2533,FULFILLED,ARS,3,15000.0,2250.0,45000.0,42750.0,42750.0,8977.5,900.0,52627.5
13912,5000013911,1000010346,0,359,2,1,0,2647,831,PAID,ARS,2,15000.0,600.0,30000.0,29400.0,29400.0,6174.0,900.0,36474.0
13913,5000013912,1000010347,0,517,1,1,0,1854,2059,PAID,ARS,2,12000.0,1200.0,24000.0,22800.0,49260.0,10344.6,1200.0,60804.6
13914,5000013913,1000010347,0,517,2,1,0,1854,2059,PAID,ARS,2,13500.0,540.0,27000.0,26460.0,49260.0,10344.6,1200.0,60804.6
13915,5000013914,1000010348,0,589,2,1,0,1431,1743,FULFILLED,ARS,1,15750.0,1575.0,15750.0,14175.0,14175.0,2976.75,1200.0,18351.75
13916,5000013915,1000010349,0,777,1,2,3,2017,3,PAID,ARS,2,12000.0,0.0,24000.0,24000.0,24000.0,5040.0,0.0,29040.0
13917,5000013916,1000010350,0,67,2,1,0,2675,8,CANCELLED,ARS,2,15000.0,600.0,30000.0,29400.0,65310.0,13715.1,0.0,79025.1
13918,5000013917,1000010350,0,67,1,1,0,2675,8,CANCELLED,ARS,3,12600.0,1890.0,37800.0,35910.0,65310.0,13715.1,0.0,79025.1
13919,5000013918,1000010351,0,1268,1,2,1,796,1,CANCELLED,ARS,1,12600.0,1260.0,12600.0,11340.0,11340.0,2381.4,0.0,13721.4
13920,5000013919,1000010352,0,121,1,2,4,67,4,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,36000.0,7560.0,0.0,43560.0
13921,5000013920,1000010353,0,140,1,1,0,2979,3119,FULFILLED,ARS,3,13200.0,0.0,39600.0,39600.0,39600.0,8316.0,900.0,48816.0
13922,5000013921,1000010354,0,1453,1,1,0,1213,1376,FULFILLED,ARS,3,12000.0,0.0,36000.0,36000.0,50700.0,10647.0,900.0,62247.0
13923,5000013922,1000010354,0,1453,2,1,0,1213,1376,FULFILLED,ARS,1,15000.0,300.0,15000.0,14700.0,50700.0,10647.0,900.0,62247.0
13924,5000013923,1000010355,0,1337,1,2,1,601,1,FULFILLED,ARS,3,12000.0,3600.0,36000.0,32400.0,67680.0,14212.8,0.0,81892.8
13925,5000013924,1000010355,0,1337,1,2,1,601,1,FULFILLED,ARS,3,12000.0,720.0,36000.0,35280.0,67680.0,14212.8,0.0,81892.8
13926,5000013925,1000010356,0,1223,2,2,4,862,4,REFUNDED,ARS,2,15000.0,3000.0,30000.0,27000.0,27000.0,5670.0,0.0,32670.0
13927,5000013926,1000010357,0,897,1,1,0,2658,3023,CANCELLED,ARS,3,12000.0,720.0,36000.0,35280.0,35280.0,7408.8,900.0,43588.8
13928,5000013927,1000010358,0,1098,1,1,0,0,1206,CANCELLED,ARS,3,10800.0,0.0,32400.0,32400.0,32400.0,6804.0,0.0,39204.0
13929,5000013928,1000010359,0,1134,2,2,3,0,3,FULFILLED,ARS,3,15000.0,0.0,45000.0,45000.0,69000.0,14490.0,0.0,83490.0
13930,5000013929,1000010359,0,1134,1,2,3,0,3,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,69000.0,14490.0,0.0,83490.0
13931,5000013930,1000010360,0,679,2,2,4,2922,4,FULFILLED,ARS,1,13500.0,1350.0,13500.0,12150.0,12150.0,2551.5,0.0,14701.5
13932,5000013931,1000010361,0,672,1,1,0,459,894,FULFILLED,ARS,3,12600.0,0.0,37800.0,37800.0,37800.0,7938.0,900.0,46638.0
13933,5000013932,1000010362,0,1405,1,1,0,2492,145,FULFILLED,ARS,2,12600.0,2520.0,25200.0,22680.0,22680.0,4762.8,900.0,28342.8
13934,5000013933,1000010363,0,922,2,2,3,2079,3,PAID,ARS,3,15750.0,945.0,47250.0,46305.0,46305.0,9724.05,0.0,56029.05
13935,5000013934,1000010364,0,33,2,1,0,2950,1000,REFUNDED,ARS,2,15000.0,1500.0,30000.0,28500.0,28500.0,5985.0,900.0,35385.0
13936,5000013935,1000010365,0,109,2,2,4,1125,4,FULFILLED,ARS,3,15000.0,900.0,45000.0,44100.0,44100.0,9261.0,0.0,53361.0
13937,5000013936,1000010366,0,423,1,1,0,3041,3104,FULFILLED,ARS,2,12000.0,480.0,24000.0,23520.0,59670.0,12530.7,1200.0,73400.7
13938,5000013937,1000010366,0,423,1,1,0,3041,3104,FULFILLED,ARS,2,12000.0,0.0,24000.0,24000.0,59670.0,12530.7,1200.0,73400.7
