shipment_sk,shipment_id,order_id,customer_sk,channel_sk,store_sk,shipped_date_sk,delivered_date_sk,carrier,tracking_number,status,shipped_at,delivered_at,delivery_time_days
11531,9000011530,1000011530,325,2,3,0,0,PICKUP,,DELIVERED,2024-10-11 19:15:44,2024-10-12 19:15:44,1.0
11532,9000011531,1000011531,610,2,2,0,0,PICKUP,,DELIVERED,2024-04-09 15:19:51,2024-04-10 15:19:51,1.0
11533,9000011532,1000011532,321,1,0,0,0,Correo Argentino,TRK-WOHH5FV0ZX,SHIPPED,2024-12-28 08:25:21,2025-01-02 08:25:21,5.0
11534,9000011533,1000011533,1016,1,0,0,0,Correo Argentino,TRK-78ZLNIMRQ1,DELIVERED,2024-01-04 06:11:05,2024-01-06 06:11:05,2.0
11535,9000011534,1000011534,1399,2,2,0,0,PICKUP,,CANCELLED,,,
11536,9000011535,1000011535,1426,1,0,0,0,Correo Argentino,TRK-NHSTYJ1KPN,DELIVERED,2024-08-03 15:13:40,2024-08-05 15:13:40,2.0
11537,9000011536,1000011536,972,2,2,0,0,PICKUP,,DELIVERED,2024-05-16 15:49:48,2024-05-17 15:49:48,1.0
11538,9000011537,1000011537,577,1,0,0,0,Correo Argentino,TRK-LYTR29OFAW,DELIVERED,2024-10-25 01:20:08,2024-10-30 01:20:08,5.0
11539,9000011538,1000011538,311,2,3,0,0,PICKUP,,SHIPPED,2024-02-25 00:09:51,2024-02-26 00:09:51,1.0
11540,9000011539,1000011539,619,2,1,0,0,PICKUP,,DELIVERED,2025-02-06 08:26:40,2025-02-07 08:26:40,1.0
11541,9000011540,1000011540,301,1,0,0,0,Correo Argentino,TRK-4RXT46JGWE,DELIVERED,2024-12-26 22:41:05,2025-01-01 22:41:05,6.0
11542,9000011541,1000011541,1178,1,0,0,0,Correo Argentino,TRK-I1X4PL7V44,DELIVERED,2024-08-10 17:23:55,2024-08-14 17:23:55,4.0
11543,9000011542,1000011542,854,2,4,0,0,PICKUP,,DELIVERED,2024-01-30 11:26:10,2024-01-31 11:26:10,1.0
11544,9000011543,1000011543,622,2,3,0,0,PICKUP,,DELIVERED,2024-10-02 09:46:08,2024-10-03 09:46:08,1.0
11545,9000011544,1000011544,768,1,0,0,0,Correo Argentino,TRK-Q40LW9YZFP,DELIVERED,2024-04-15 01:59:09,2024-04-19 01:59:09,4.0
11546,9000011545,1000011545,719,1,0,0,0,Correo Argentino,TRK-MXLYEILXYG,DELIVERED,2024-02-22 20:20:59,2024-02-24 20:20:59,2.0
11547,9000011546,1000011546,651,2,4,0,0,PICKUP,,DELIVERED,2024-03-20 23:13:35,2024-03-21 23:13:35,1.0
11548,9000011547,1000011547,476,2,1,0,0,PICKUP,,DELIVERED,2024-11-21 11:59:47,2024-11-22 11:59:47,1.0
11549,9000011548,1000011548,340,1,0,0,0,Correo Argentino,TRK-K9QKUQGRBU,READY,2025-02-15 12:17:44,2025-02-17 12:17:44,2.0
11550,9000011549,1000011549,1250,2,4,0,0,PICKUP,,DELIVERED,2025-07-25 18:36:48,2025-07-26 18:36:48,1.0
11551,9000011550,1000011550,760,1,0,0,0,Correo Argentino,TRK-VL6QOYJ53S,READY,2025-09-18 10:55:41,2025-09-21 10:55:41,3.0
11552,9000011551,1000011551,580,1,0,0,0,Correo Argentino,TRK-VKU07CH4WH,DELIVERED,2025-01-16 02:37:02,2025-01-19 02:37:02,3.0
11553,9000011552,1000011552,581,1,0,0,0,Correo Argentino,TRK-IYV00N5LGM,DELIVERED,2024-09-13 15:08:45,2024-09-18 15:08:45,5.0
11554,9000011553,1000011553,1406,1,0,0,0,Correo Argentino,TRK-M3U0KO7TY6,DELIVERED,2024-12-16 08:55:01,2024-12-21 08:55:01,5.0
11555,9000011554,1000011554,476,2,1,0,0,PICKUP,,DELIVERED,2024-12-27 19:07:18,2024-12-28 19:07:18,1.0
11556,9000011555,1000011555,1476,2,4,0,0,PICKUP,,DELIVERED,2024-11-18 11:47:48,2024-11-19 11:47:48,1.0
11557,9000011556,1000011556,53,1,0,0,0,Correo Argentino,TRK-WLVN8TMF1G,DELIVERED,2024-05-07 23:28:24,2024-05-11 23:28:24,4.0
11558,9000011557,1000011557,86,2,2,0,0,PICKUP,,DELIVERED,2025-01-16 05:49:13,2025-01-17 05:49:13,1.0
11559,9000011558,1000011558,201,1,0,0,0,Correo Argentino,TRK-OV4M1J2Q10,DELIVERED,2025-03-09 20:04:34,2025-03-16 20:04:34,7.0
11560,9000011559,1000011559,1016,1,0,0,0,Correo Argentino,TRK-1AEXQ5O8DZ,DELIVERED,2025-04-14 09:50:39,2025-04-17 09:50:39,3.0
11561,9000011560,1000011560,514,1,0,0,0,Correo Argentino,TRK-Q1LA0GJTTT,SHIPPED,2024-11-05 09:30:58,2024-11-10 09:30:58,5.0
11562,9000011561,1000011561,272,1,0,0,0,Correo Argentino,TRK-3C9O46J6FM,SHIPPED,2025-04-16 16:58:50,2025-04-19 16:58:50,3.0
11563,9000011562,1000011562,1027,1,0,0,0,Correo Argentino,,CANCELLED,,,
11564,9000011563,1000011563,485,1,0,0,0,Correo Argentino,TRK-B1BNPRBTTE,SHIPPED,2025-02-05 05:54:28,2025-02-09 05:54:28,4.0
11565,9000011564,1000011564,447,2,2,0,0,PICKUP,,DELIVERED,2024-08-17 17:48:00,2024-08-18 17:48:00,1.0
11566,9000011565,1000011565,1088,2,2,0,0,PICKUP,,CANCELLED,,,
11567,9000011566,1000011566,1092,1,0,0,0,Correo Argentino,TRK-4CQILS8ULH,SHIPPED,2025-09-13 08:45:06,2025-09-15 08:45:06,2.0
11568,9000011567,1000011567,819,1,0,0,0,Correo Argentino,TRK-KC63MWAQD1,DELIVERED,2025-08-05 11:02:49,2025-08-09 11:02:49,4.0
11569,9000011568,1000011568,1449,2,4,0,0,PICKUP,,DELIVERED,2024-11-26 07:39:02,2024-11-27 07:39:02,1.0
11570,9000011569,1000011569,806,1,0,0,0,Correo Argentino,TRK-B5OLB3W32Q,DELIVERED,2024-02-27 09:58:30,2024-03-02 09:58:30,4.0
11571,9000011570,1000011570,1478,2,2,0,0,PICKUP,,SHIPPED,2024-01-04 22:46:47,2024-01-05 22:46:47,1.0
11572,9000011571,1000011571,527,2,4,0,0,PICKUP,,DELIVERED,2025-06-23 02:25:18,2025-06-24 02:25:18,1.0
11573,9000011572,1000011572,1497,2,3,0,0,PICKUP,,CANCELLED,,,
11574,9000011573,1000011573,36,2,2,0,0,PICKUP,,DELIVERED,2025-03-19 02:10:24,2025-03-20 02:10:24,1.0
11575,9000011574,1000011574,169,1,0,0,0,Correo Argentino,TRK-HW7257WFAR,DELIVERED,2024-11-08 00:20:48,2024-11-10 00:20:48,2.0
11576,9000011575,1000011575,915,1,0,0,0,Correo Argentino,TRK-1G567YBQSA,DELIVERED,2025-01-14 18:58:32,2025-01-20 18:58:32,6.0
11577,9000011576,1000011576,1166,1,0,0,0,Correo Argentino,,CANCELLED,,,
11578,9000011577,1000011577,626,2,4,0,0,PICKUP,,DELIVERED,2025-03-07 05:13:09,2025-03-08 05:13:09,1.0
11579,9000011578,1000011578,1250,2,2,0,0,PICKUP,,DELIVERED,2024-08-02 02:54:43,2024-08-03 02:54:43,1.0
11580,9000011579,1000011579,44,1,0,0,0,Correo Argentino,TRK-JN1TMXB8N8,DELIVERED,2025-07-13 20:23:00,2025-07-16 20:23:00,3.0
11581,9000011580,1000011580,112,1,0,0,0,Correo Argentino,TRK-H8782FDXCC,DELIVERED,2024-08-08 09:59:11,2024-08-11 09:59:11,3.0
11582,9000011581,1000011581,141,1,0,0,0,Correo Argentino,TRK-W2BS4WWB5K,SHIPPED,2024-12-21 05:01:45,2024-12-23 05:01:45,2.0
11583,9000011582,1000011582,330,2,2,0,0,PICKUP,,DELIVERED,2025-01-09 11:01:15,2025-01-10 11:01:15,1.0
11584,9000011583,1000011583,1384,1,0,0,0,Correo Argentino,TRK-Q3TQV1GZ4I,SHIPPED,2025-04-12 06:48:38,2025-04-16 06:48:38,4.0
11585,9000011584,1000011584,1086,1,0,0,0,Correo Argentino,TRK-J536JJG2XL,DELIVERED,2024-09-14 03:45:23,2024-09-18 03:45:23,4.0
11586,9000011585,1000011585,581,1,0,0,0,Correo Argentino,TRK-IJF7VCDKPZ,DELIVERED,2025-05-22 16:16:52,2025-05-24 16:16:52,2.0
11587,9000011586,1000011586,1033,1,0,0,0,Correo Argentino,TRK-95WVCD9SC5,DELIVERED,2025-02-03 16:46:26,2025-02-08 16:46:26,5.0
11588,9000011587,1000011587,1384,1,0,0,0,Correo Argentino,TRK-XZSBIVUJIU,DELIVERED,2024-07-29 06:17:10,2024-07-31 06:17:10,2.0
11589,9000011588,1000011588,910,2,4,0,0,PICKUP,,DELIVERED,2024-05-07 20:03:10,2024-05-08 20:03:10,1.0
11590,9000011589,1000011589,548,1,0,0,0,Correo Argentino,TRK-23UJ4KX2OE,SHIPPED,2024-06-23 14:07:46,2024-06-29 14:07:46,6.0
11591,9000011590,1000011590,57,2,2,0,0,PICKUP,,DELIVERED,2025-07-29 19:09:17,2025-07-30 19:09:17,1.0
11592,9000011591,1000011591,483,1,0,0,0,Correo Argentino,TRK-XTPWSI4QFX,DELIVERED,2024-02-04 05:02:00,2024-02-07 05:02:00,3.0
11593,9000011592,1000011592,1267,1,0,0,0,Correo Argentino,TRK-5US89MTBYA,DELIVERED,2025-07-02 12:42:03,2025-07-05 12:42:03,3.0
11594,9000011593,1000011593,1214,1,0,0,0,Correo Argentino,TRK-LPM636JVN9,DELIVERED,2025-07-24 10:54:18,2025-07-28 10:54:18,4.0
11595,9000011594,1000011594,508,1,0,0,0,Correo Argentino,TRK-0YB4101NXO,DELIVERED,2025-07-24 09:56:21,2025-07-26 09:56:21,2.0
11596,9000011595,1000011595,151,2,2,0,0,PICKUP,,SHIPPED,2024-04-07 02:50:40,2024-04-08 02:50:40,1.0
11597,9000011596,1000011596,1110,2,3,0,0,PICKUP,,DELIVERED,2025-02-04 11:38:47,2025-02-05 11:38:47,1.0
11598,9000011597,1000011597,915,2,1,0,0,PICKUP,,READY,2024-11-02 01:39:40,2024-11-03 01:39:40,1.0
11599,9000011598,1000011598,1422,1,0,0,0,Correo Argentino,TRK-XOAC0IHSX6,DELIVERED,2024-02-25 13:04:16,2024-02-29 13:04:16,4.0
11600,9000011599,1000011599,959,1,0,0,0,Correo Argentino,TRK-XUMTFAZSXE,DELIVERED,2025-03-28 02:26:36,2025-04-02 02:26:36,5.0
11601,9000011600,1000011600,1184,1,0,0,0,Correo Argentino,TRK-LWKX6N3370,SHIPPED,2024-01-23 10:24:36,2024-01-28 10:24:36,5.0
11602,9000011601,1000011601,1204,2,4,0,0,PICKUP,,DELIVERED,2024-09-03 15:31:33,2024-09-04 15:31:33,1.0
11603,9000011602,1000011602,1296,1,0,0,0,Correo Argentino,TRK-5KIRANP8MX,DELIVERED,2025-07-02 17:47:09,2025-07-07 17:47:09,5.0
11604,9000011603,1000011603,160,1,0,0,0,Correo Argentino,TRK-HYBREY2IKN,DELIVERED,2025-09-28 18:52:09,2025-10-03 18:52:09,5.0
11605,9000011604,1000011604,795,1,0,0,0,Correo Argentino,TRK-75WAS3FRBX,DELIVERED,2024-12-05 05:57:40,2024-12-11 05:57:40,6.0
11606,9000011605,1000011605,366,2,3,0,0,PICKUP,,SHIPPED,2024-01-11 06:58:15,2024-01-12 06:58:15,1.0
11607,9000011606,1000011606,707,1,0,0,0,Correo Argentino,TRK-QXZRYH3MDX,DELIVERED,2025-07-08 05:59:07,2025-07-12 05:59:07,4.0
11608,9000011607,1000011607,326,2,3,0,0,PICKUP,,DELIVERED,2025-07-14 19:15:42,2025-07-15 19:15:42,1.0
11609,9000011608,1000011608,976,1,0,0,0,Correo Argentino,TRK-DLY1VVCGBW,DELIVERED,2024-05-25 14:55:52,2024-05-31 14:55:52,6.0
11610,9000011609,1000011609,1276,1,0,0,0,Correo Argentino,TRK-WMUGG100KX,DELIVERED,2024-01-31 04:51:50,2024-02-04 04:51:50,4.0
11611,9000011610,1000011610,172,1,0,0,0,Correo Argentino,TRK-4A490KVJQG,DELIVERED,2024-05-18 15:58:31,2024-05-24 15:58:31,6.0
11612,9000011611,1000011611,928,2,1,0,0,PICKUP,,DELIVERED,2025-09-21 17:56:08,2025-09-22 17:56:08,1.0
11613,9000011612,1000011612,334,1,0,0,0,Correo Argentino,TRK-QYYEQFBIOU,DELIVERED,2024-01-14 14:46:59,2024-01-16 14:46:59,2.0
11614,9000011613,1000011613,1095,1,0,0,0,Correo Argentino,TRK-E9YRT3DT77,DELIVERED,2025-03-17 16:48:11,2025-03-23 16:48:11,6.0
11615,9000011614,1000011614,923,2,2,0,0,PICKUP,,CANCELLED,,,
11616,9000011615,1000011615,1141,2,2,0,0,PICKUP,,DELIVERED,2025-02-09 05:53:07,2025-02-10 05:53:07,1.0
11617,9000011616,1000011616,318,2,2,0,0,PICKUP,,CANCELLED,,,
11618,9000011617,1000011617,148,1,0,0,0,Correo Argentino,TRK-7ZUO7FEQUB,SHIPPED,2024-06-19 08:55:02,2024-06-23 08:55:02,4.0
11619,9000011618,1000011618,592,1,0,0,0,Correo Argentino,TRK-1U8APRTM4K,SHIPPED,2025-09-13 01:49:12,2025-09-20 01:49:12,7.0
11620,9000011619,1000011619,944,2,3,0,0,PICKUP,,DELIVERED,2025-07-05 17:22:18,2025-07-06 17:22:18,1.0
11621,9000011620,1000011620,435,2,1,0,0,PICKUP,,DELIVERED,2024-05-02 15:49:03,2024-05-03 15:49:03,1.0
11622,9000011621,1000011621,319,2,4,0,0,PICKUP,,READY,2024-07-09 20:11:18,2024-07-10 20:11:18,1.0
11623,9000011622,1000011622,1121,1,0,0,0,Correo Argentino,TRK-JH7NP2BHVJ,DELIVERED,2025-08-12 01:21:26,2025-08-14 01:21:26,2.0
11624,9000011623,1000011623,536,1,0,0,0,Correo Argentino,TRK-KBENLAL7OI,DELIVERED,2024-03-13 23:44:44,2024-03-15 23:44:44,2.0
11625,9000011624,1000011624,770,1,0,0,0,Correo Argentino,TRK-GPBNIZ0TUO,DELIVERED,2024-01-12 17:41:11,2024-01-19 17:41:11,7.0
11626,9000011625,1000011625,325,2,1,0,0,PICKUP,,DELIVERED,2024-10-02 19:28:41,2024-10-03 19:28:41,1.0
11627,9000011626,1000011626,1496,1,0,0,0,Correo Argentino,TRK-1AV3N2FT34,DELIVERED,2024-09-22 21:43:34,2024-09-24 21:43:34,2.0
11628,9000011627,1000011627,1127,1,0,0,0,Correo Argentino,TRK-XU9UWP04XJ,DELIVERED,2024-10-21 12:44:16,2024-10-23 12:44:16,2.0
11629,9000011628,1000011628,356,1,0,0,0,Correo Argentino,TRK-P2H3CIQYY1,DELIVERED,2024-03-04 03:41:41,2024-03-08 03:41:41,4.0
11630,9000011629,1000011629,1429,2,3,0,0,PICKUP,,DELIVERED,2025-07-12 18:40:47,2025-07-13 18:40:47,1.0
11631,9000011630,1000011630,158,1,0,0,0,Correo Argentino,TRK-BW2OV5SH4Q,DELIVERED,2024-06-19 03:11:48,2024-06-21 03:11:48,2.0
11632,9000011631,1000011631,984,1,0,0,0,Correo Argentino,TRK-7IX9DDCBGH,DELIVERED,2025-06-17 02:35:43,2025-06-19 02:35:43,2.0
11633,9000011632,1000011632,330,2,2,0,0,PICKUP,,SHIPPED,2025-01-15 00:00:08,2025-01-16 00:00:08,1.0
11634,9000011633,1000011633,67,2,1,0,0,PICKUP,,SHIPPED,2025-02-22 14:48:08,2025-02-23 14:48:08,1.0
11635,9000011634,1000011634,808,1,0,0,0,Correo Argentino,TRK-LL8NAMJO6A,DELIVERED,2024-10-10 05:54:43,2024-10-14 05:54:43,4.0
11636,9000011635,1000011635,58,2,1,0,0,PICKUP,,CANCELLED,,,
11637,9000011636,1000011636,95,1,0,0,0,Correo Argentino,,CANCELLED,,,
11638,9000011637,1000011637,1234,1,0,0,0,Correo Argentino,TRK-3RJWCIMBBX,DELIVERED,2024-01-06 11:24:03,2024-01-10 11:24:03,4.0
11639,9000011638,1000011638,1161,1,0,0,0,Correo Argentino,TRK-AJKX57QP13,SHIPPED,2024-10-04 15:55:47,2024-10-06 15:55:47,2.0
11640,9000011639,1000011639,1061,2,2,0,0,PICKUP,,DELIVERED,2025-08-20 11:39:30,2025-08-21 11:39:30,1.0
11641,9000011640,1000011640,993,2,4,0,0,PICKUP,,DELIVERED,2024-01-28 02:44:24,2024-01-29 02:44:24,1.0
11642,9000011641,1000011641,1470,2,4,0,0,PICKUP,,SHIPPED,2024-03-14 11:01:09,2024-03-15 11:01:09,1.0
11643,9000011642,1000011642,848,1,0,0,0,Correo Argentino,TRK-VVMYBXBTJ0,DELIVERED,2025-09-23 01:29:47,2025-09-28 01:29:47,5.0
11644,9000011643,1000011643,804,1,0,0,0,Correo Argentino,,CANCELLED,,,
11645,9000011644,1000011644,980,2,4,0,0,PICKUP,,DELIVERED,2024-10-15 13:31:00,2024-10-16 13:31:00,1.0
11646,9000011645,1000011645,1032,1,0,0,0,Correo Argentino,TRK-N5SFB0D21D,DELIVERED,2025-02-27 01:48:21,2025-03-02 01:48:21,3.0
11647,9000011646,1000011646,160,2,3,0,0,PICKUP,,DELIVERED,2024-06-09 00:52:55,2024-06-10 00:52:55,1.0
11648,9000011647,1000011647,327,1,0,0,0,Correo Argentino,TRK-EGOY3I8LT6,DELIVERED,2024-12-08 08:24:21,2024-12-13 08:24:21,5.0
11649,9000011648,1000011648,1002,1,0,0,0,Correo Argentino,TRK-2550D06FHU,DELIVERED,2024-02-16 17:52:26,2024-02-20 17:52:26,4.0
11650,9000011649,1000011649,1198,1,0,0,0,Correo Argentino,TRK-FSG1QSDVK6,DELIVERED,2025-07-10 18:29:10,2025-07-13 18:29:10,3.0
11651,9000011650,1000011650,221,1,0,0,0,Correo Argentino,TRK-9TDNDNI4KD,DELIVERED,2025-04-27 17:51:13,2025-05-04 17:51:13,7.0
11652,9000011651,1000011651,1373,1,0,0,0,Correo Argentino,TRK-C3C0HDNA2M,SHIPPED,2024-09-16 04:57:53,2024-09-20 04:57:53,4.0
11653,9000011652,1000011652,952,1,0,0,0,Correo Argentino,TRK-NWT4JXM3DX,READY,2024-06-06 13:18:18,2024-06-09 13:18:18,3.0
11654,9000011653,1000011653,237,1,0,0,0,Correo Argentino,TRK-XZZ6TPY4S4,DELIVERED,2024-01-28 18:17:19,2024-01-31 18:17:19,3.0
11655,9000011654,1000011654,744,2,4,0,0,PICKUP,,SHIPPED,2024-02-15 05:15:12,2024-02-16 05:15:12,1.0
11656,9000011655,1000011655,311,1,0,0,0,Correo Argentino,TRK-6OPZ16GEDW,DELIVERED,2025-07-25 03:48:58,2025-07-28 03:48:58,3.0
11657,9000011656,1000011656,214,1,0,0,0,Correo Argentino,TRK-D7FKQFWQYE,DELIVERED,2025-06-12 12:54:46,2025-06-15 12:54:46,3.0
11658,9000011657,1000011657,137,1,0,0,0,Correo Argentino,TRK-LQIP60GX78,DELIVERED,2024-04-15 14:39:01,2024-04-20 14:39:01,5.0
11659,9000011658,1000011658,437,1,0,0,0,Correo Argentino,TRK-7IQKOYCYKS,SHIPPED,2024-01-04 20:54:12,2024-01-06 20:54:12,2.0
11660,9000011659,1000011659,362,2,4,0,0,PICKUP,,DELIVERED,2024-06-19 17:27:05,2024-06-20 17:27:05,1.0
11661,9000011660,1000011660,604,1,0,0,0,Correo Argentino,TRK-EOSOZZJMOT,DELIVERED,2024-08-13 13:50:08,2024-08-16 13:50:08,3.0
11662,9000011661,1000011661,1165,1,0,0,0,Correo Argentino,TRK-U1H60BEKKX,DELIVERED,2024-07-16 06:49:22,2024-07-18 06:49:22,2.0
11663,9000011662,1000011662,856,2,2,0,0,PICKUP,,DELIVERED,2024-06-22 09:47:28,2024-06-23 09:47:28,1.0
11664,9000011663,1000011663,256,2,4,0,0,PICKUP,,SHIPPED,2025-03-24 19:30:00,2025-03-25 19:30:00,1.0
11665,9000011664,1000011664,493,1,0,0,0,Correo Argentino,TRK-2MKWGPUERB,DELIVERED,2024-04-18 08:57:12,2024-04-22 08:57:12,4.0
11666,9000011665,1000011665,121,2,3,0,0,PICKUP,,SHIPPED,2024-08-05 14:48:51,2024-08-06 14:48:51,1.0
11667,9000011666,1000011666,86,1,0,0,0,Correo Argentino,TRK-K70OD0UUGD,DELIVERED,2024-08-21 16:38:12,2024-08-27 16:38:12,6.0
11668,9000011667,1000011667,236,1,0,0,0,Correo Argentino,TRK-33S6VN2UHT,DELIVERED,2025-04-14 02:21:48,2025-04-17 02:21:48,3.0
11669,9000011668,1000011668,1035,1,0,0,0,Correo Argentino,,CANCELLED,,,
11670,9000011669,1000011669,1397,1,0,0,0,Correo Argentino,TRK-564PHUH8PT,SHIPPED,2024-10-11 11:29:43,2024-10-13 11:29:43,2.0
11671,9000011670,1000011670,7,1,0,0,0,Correo Argentino,TRK-IOCCTNFJ60,DELIVERED,2024-01-24 19:57:17,2024-01-29 19:57:17,5.0
11672,9000011671,1000011671,1258,2,1,0,0,PICKUP,,DELIVERED,2024-06-01 22:58:33,2024-06-02 22:58:33,1.0
11673,9000011672,1000011672,1430,2,3,0,0,PICKUP,,DELIVERED,2024-06-03 13:31:34,2024-06-04 13:31:34,1.0
11674,9000011673,1000011673,970,1,0,0,0,Correo Argentino,TRK-NALB41TNRG,DELIVERED,2024-11-29 23:06:21,2024-12-03 23:06:21,4.0
11675,9000011674,1000011674,134,2,3,0,0,PICKUP,,DELIVERED,2025-07-22 15:52:52,2025-07-23 15:52:52,1.0
11676,9000011675,1000011675,1245,2,4,0,0,PICKUP,,DELIVERED,2025-05-07 02:54:50,2025-05-08 02:54:50,1.0
11677,9000011676,1000011676,646,2,2,0,0,PICKUP,,DELIVERED,2025-07-30 10:31:46,2025-07-31 10:31:46,1.0
11678,9000011677,1000011677,1285,2,1,0,0,PICKUP,,SHIPPED,2024-12-20 23:57:13,2024-12-21 23:57:13,1.0
11679,9000011678,1000011678,1124,1,0,0,0,Correo Argentino,TRK-VWGGA0R4UZ,DELIVERED,2024-02-06 18:47:20,2024-02-09 18:47:20,3.0
11680,9000011679,1000011679,854,1,0,0,0,Correo Argentino,TRK-SHGYCVDR28,DELIVERED,2024-06-07 13:54:20,2024-06-12 13:54:20,5.0
11681,9000011680,1000011680,223,2,3,0,0,PICKUP,,DELIVERED,2025-04-10 06:39:34,2025-04-11 06:39:34,1.0
11682,9000011681,1000011681,460,1,0,0,0,Correo Argentino,TRK-TPU724JWJ9,DELIVERED,2024-04-21 02:28:49,2024-04-25 02:28:49,4.0
11683,9000011682,1000011682,1122,2,2,0,0,PICKUP,,SHIPPED,2025-06-13 13:24:54,2025-06-14 13:24:54,1.0
11684,9000011683,1000011683,1201,2,3,0,0,PICKUP,,DELIVERED,2025-08-27 14:40:04,2025-08-28 14:40:04,1.0
11685,9000011684,1000011684,1425,1,0,0,0,Correo Argentino,TRK-9B8UGHHKPY,DELIVERED,2025-04-27 02:51:29,2025-05-01 02:51:29,4.0
11686,9000011685,1000011685,1129,2,3,0,0,PICKUP,,DELIVERED,2024-01-04 20:20:44,2024-01-05 20:20:44,1.0
11687,9000011686,1000011686,889,1,0,0,0,Correo Argentino,TRK-Y1ZLJ2A5GB,DELIVERED,2025-09-11 20:19:26,2025-09-13 20:19:26,2.0
11688,9000011687,1000011687,1400,1,0,0,0,Correo Argentino,TRK-JLK5CJVNPT,SHIPPED,2024-02-10 18:58:01,2024-02-14 18:58:01,4.0
11689,9000011688,1000011688,719,1,0,0,0,Correo Argentino,TRK-9KQQYMM399,DELIVERED,2024-07-02 01:57:07,2024-07-04 01:57:07,2.0
11690,9000011689,1000011689,598,2,4,0,0,PICKUP,,DELIVERED,2024-01-16 17:27:51,2024-01-17 17:27:51,1.0
11691,9000011690,1000011690,575,1,0,0,0,Correo Argentino,TRK-96X17LYJFS,DELIVERED,2024-11-05 17:04:34,2024-11-08 17:04:34,3.0
11692,9000011691,1000011691,1429,2,4,0,0,PICKUP,,DELIVERED,2025-09-01 22:54:22,2025-09-02 22:54:22,1.0
11693,9000011692,1000011692,693,1,0,0,0,Correo Argentino,TRK-E2HR2F5CU4,DELIVERED,2025-09-07 01:07:49,2025-09-09 01:07:49,2.0
11694,9000011693,1000011693,151,1,0,0,0,Correo Argentino,TRK-6T54B5NBWW,READY,2025-03-04 05:14:45,2025-03-08 05:14:45,4.0
11695,9000011694,1000011694,800,1,0,0,0,Correo Argentino,TRK-YLOCFAWKWQ,DELIVERED,2025-08-23 07:44:37,2025-08-27 07:44:37,4.0
11696,9000011695,1000011695,61,1,0,0,0,Correo Argentino,TRK-YRMUKURER7,DELIVERED,2025-06-11 09:43:52,2025-06-15 09:43:52,4.0
11697,9000011696,1000011696,428,1,0,0,0,Correo Argentino,TRK-CASJIWO2PQ,DELIVERED,2024-06-16 23:39:23,2024-06-19 23:39:23,3.0
11698,9000011697,1000011697,921,1,0,0,0,Correo Argentino,TRK-UKQXJOOQ3Z,DELIVERED,2024-06-10 21:01:55,2024-06-13 21:01:55,3.0
11699,9000011698,1000011698,1244,1,0,0,0,Correo Argentino,TRK-02DCAHMQVU,DELIVERED,2024-10-16 07:21:21,2024-10-21 07:21:21,5.0
11700,9000011699,1000011699,1434,1,0,0,0,Correo Argentino,TRK-9XZUCTG4D8,DELIVERED,2025-02-12 20:25:45,2025-02-14 20:25:45,2.0
11701,9000011700,1000011700,1327,1,0,0,0,Correo Argentino,TRK-HMCJF30S6L,DELIVERED,2024-08-09 11:39:57,2024-08-15 11:39:57,6.0
11702,9000011701,1000011701,912,1,0,0,0,Correo Argentino,TRK-Q6SZQ1G6X8,DELIVERED,2024-09-02 01:53:22,2024-09-05 01:53:22,3.0
11703,9000011702,1000011702,723,1,0,0,0,Correo Argentino,TRK-MBCNXC8NYT,DELIVERED,2024-10-08 09:56:21,2024-10-14 09:56:21,6.0
11704,9000011703,1000011703,1435,2,2,0,0,PICKUP,,SHIPPED,2024-05-20 19:07:18,2024-05-21 19:07:18,1.0
11705,9000011704,1000011704,691,2,1,0,0,PICKUP,,DELIVERED,2024-09-10 02:00:28,2024-09-11 02:00:28,1.0
11706,9000011705,1000011705,369,2,3,0,0,PICKUP,,SHIPPED,2024-03-26 11:07:16,2024-03-27 11:07:16,1.0
11707,9000011706,1000011706,1028,1,0,0,0,Correo Argentino,TRK-DEDZWL3Q92,DELIVERED,2024-11-11 17:08:19,2024-11-15 17:08:19,4.0
11708,9000011707,1000011707,1001,1,0,0,0,Correo Argentino,TRK-9QLU4DBO4A,SHIPPED,2024-01-23 20:12:34,2024-01-26 20:12:34,3.0
11709,9000011708,1000011708,1040,2,2,0,0,PICKUP,,DELIVERED,2024-08-15 02:15:24,2024-08-16 02:15:24,1.0
11710,9000011709,1000011709,1067,1,0,0,0,Correo Argentino,TRK-YUZ9JMRI2V,SHIPPED,2024-09-22 07:06:12,2024-09-26 07:06:12,4.0
11711,9000011710,1000011710,311,1,0,0,0,Correo Argentino,TRK-3W1YNAKQ8V,DELIVERED,2024-04-12 14:38:39,2024-04-14 14:38:39,2.0
11712,9000011711,1000011711,627,1,0,0,0,Correo Argentino,TRK-QNQN2AW07X,DELIVERED,2025-02-12 14:12:28,2025-02-16 14:12:28,4.0
11713,9000011712,1000011712,639,2,4,0,0,PICKUP,,DELIVERED,2025-07-24 09:02:17,2025-07-25 09:02:17,1.0
11714,9000011713,1000011713,655,2,3,0,0,PICKUP,,READY,2025-09-18 00:13:09,2025-09-19 00:13:09,1.0
11715,9000011714,1000011714,1252,1,0,0,0,Correo Argentino,TRK-CFVNIYOELB,DELIVERED,2024-06-24 00:45:31,2024-06-30 00:45:31,6.0
11716,9000011715,1000011715,314,2,3,0,0,PICKUP,,DELIVERED,2025-02-07 02:30:09,2025-02-08 02:30:09,1.0
